PropertyID,PropertyType,TenureType,GFASqm,Region,AgeOfPropertyYears,MRTProximity,TenantMix,BuildingGrade,GreenMarkCertified,FloorToCeilingHeightM,ExistingLeaseTermRemainingYears,OccupancyRatePct,MonthlyRentPerSqmSGD,NOI_SGD,CapRatePct,ValuationSGD,PricePerSqmSGD,ValuationMethodology,ValuationDate
SG-COM-2D46RI,Office,999-year Leasehold,942.3,Rest of Central Region,7,Within 400m,Multi-tenanted corporates,Grade C,True,3.6,10,97.4,65.98,581341.99,4.15,14008241.0,14866.01,Income Capitalization Approach,2026-05-07T11:37:58.513364+08:00
SG-COM-3JHZLW,Industrial/Warehouse,99-year Leasehold,5449.5,Outside Central Region,0,400m-800m,Data centre/specialized use,Prime,True,10.3,5,84.0,20.46,899109.95,6.58,13664285.0,2507.44,Comparable Sales Approach (cross-checked with Income Capitalization),2025-05-12T21:03:37.513364+08:00
SG-COM-I8H91P,Industrial/Warehouse,Freehold,2479.5,Outside Central Region,36,Within 400m,Data centre/specialized use,Basic,False,9.4,4,98.6,15.3,359090.31,7.28,4932559.0,1989.34,Comparable Sales Approach (cross-checked with Income Capitalization),2025-04-04T17:35:25.513364+08:00
SG-COM-Y7W874,Retail/Shop,99-year Leasehold,240.4,Outside Central Region,9,400m-800m,Convenience/neighbourhood retail,Prime,True,3.9,1,94.8,42.75,93529.83,5.17,1809088.0,7525.32,Income Capitalization Approach,2026-01-11T04:44:32.513364+08:00
SG-COM-77AVYE,Office,99-year Leasehold,624.1,Outside Central Region,18,400m-800m,SME mixed tenants,Grade C,True,3.6,7,91.1,25.67,140110.17,4.74,2955911.0,4736.28,Income Capitalization Approach,2025-05-23T08:45:24.513364+08:00
SG-COM-X40LR7,Office,99-year Leasehold,1052.7,Outside Central Region,14,>800m,SME mixed tenants,Grade A,True,3.3,5,78.8,49.09,390926.49,4.58,8535513.0,8108.21,Income Capitalization Approach,2025-04-25T19:00:43.513364+08:00
SG-COM-JS4RD3,Business Park/Mixed-Use,99-year Leasehold,3796.1,Outside Central Region,5,400m-800m,Mixed office-industrial,Standard,True,3.8,4,86.2,39.8,1250256.77,5.66,22089342.0,5818.96,Income Capitalization Approach,2026-08-26T13:16:42.513364+08:00
SG-COM-MN4D02,Office,99-year Leasehold,1802.1,Rest of Central Region,4,Within 400m,Multi-tenanted corporates,Grade B,True,3.8,5,95.8,54.92,910219.55,4.04,22530187.0,12502.18,Income Capitalization Approach,2026-08-16T09:10:29.513364+08:00
SG-COM-6KA4F6,Office,Freehold,4136.0,Outside Central Region,20,400m-800m,SME mixed tenants,Grade B,True,2.8,8,77.4,32.37,994799.19,5.18,19204618.0,4643.28,Income Capitalization Approach,2025-10-20T19:37:31.513364+08:00
SG-COM-ZONY4A,Industrial/Warehouse,99-year Leasehold,1165.4,Rest of Central Region,23,>800m,Light manufacturing,Standard,True,11.2,10,76.3,21.04,179604.21,6.33,2837349.0,2434.66,Comparable Sales Approach (cross-checked with Income Capitalization),2025-04-01T02:38:31.513364+08:00
SG-COM-A2OQAJ,Industrial/Warehouse,99-year Leasehold,13517.5,Outside Central Region,28,Within 400m,Light manufacturing,Standard,False,10.6,2,87.8,18.16,2069083.28,6.63,31207893.0,2308.7,Comparable Sales Approach (cross-checked with Income Capitalization),2026-05-30T15:46:44.513364+08:00
SG-COM-V5EO03,Office,99-year Leasehold,824.7,Rest of Central Region,21,400m-800m,Single major tenant (MNC),Grade A,True,3.3,4,90.6,70.77,507626.89,3.83,13253966.0,16071.26,Income Capitalization Approach,2026-02-21T17:14:13.513364+08:00
SG-COM-RP481Y,Industrial/Warehouse,99-year Leasehold,1554.0,Outside Central Region,36,400m-800m,Data centre/specialized use,Standard,False,8.7,5,89.8,15.8,211668.23,6.92,3058789.0,1968.33,Comparable Sales Approach (cross-checked with Income Capitalization),2026-01-13T23:44:44.513364+08:00
SG-COM-YYSE60,Retail/Shop,99-year Leasehold,101.5,Outside Central Region,24,400m-800m,Convenience/neighbourhood retail,Standard,False,2.7,6,94.3,50.69,46576.97,5.71,815709.0,8036.54,Income Capitalization Approach,2026-03-31T14:22:09.513364+08:00
SG-COM-MSCZO5,Industrial/Warehouse,99-year Leasehold,1685.7,Rest of Central Region,17,400m-800m,Logistics/warehousing,Prime,False,7.6,6,94.4,19.54,298502.57,6.52,4578260.0,2715.94,Comparable Sales Approach (cross-checked with Income Capitalization),2025-02-21T21:29:43.513364+08:00
SG-COM-IZMRL4,Office,99-year Leasehold,790.8,Rest of Central Region,24,>800m,Single major tenant (MNC),Grade B,True,3.1,3,94.9,63.31,456117.17,4.47,10203964.0,12903.34,Income Capitalization Approach,2025-09-08T09:47:41.513364+08:00
SG-COM-H0A1R6,Office,99-year Leasehold,1816.6,Core Central Region,10,400m-800m,SME mixed tenants,Grade C,False,3.2,2,96.0,84.63,1416857.32,3.42,41428577.0,22805.56,Income Capitalization Approach,2026-08-01T11:48:19.513364+08:00
SG-COM-OEYRBE,Retail/Shop,99-year Leasehold,57.1,Outside Central Region,18,400m-800m,Convenience/neighbourhood retail,Standard,False,3.5,10,86.6,67.8,32185.1,5.75,559741.0,9802.82,Income Capitalization Approach,2024-11-07T09:39:07.513364+08:00
SG-COM-R09P8Z,Office,60-year Leasehold,1240.4,Outside Central Region,23,>800m,SME mixed tenants,Grade A,True,2.6,8,70.7,39.5,332544.29,4.53,7340934.0,5918.2,Income Capitalization Approach,2025-07-19T19:10:58.513364+08:00
SG-COM-TE4W2E,Retail/Shop,Freehold,247.2,Rest of Central Region,12,Within 400m,F&B anchor,Prime,True,3.3,8,61.2,166.25,241453.09,4.88,4947809.0,20015.41,Income Capitalization Approach,2026-04-21T23:31:49.513364+08:00
SG-COM-7MOTBY,Office,99-year Leasehold,319.4,Outside Central Region,34,>800m,SME mixed tenants,Grade C,True,3.0,4,91.2,39.69,110989.55,5.15,2155137.0,6747.45,Income Capitalization Approach,2026-04-18T13:46:36.513364+08:00
SG-COM-JSS02G,Industrial/Warehouse,999-year Leasehold,2795.3,Outside Central Region,17,>800m,Light manufacturing,Standard,True,9.4,7,75.3,16.86,340684.37,7.47,4560701.0,1631.56,Comparable Sales Approach (cross-checked with Income Capitalization),2024-12-07T15:42:35.513364+08:00
SG-COM-3X6NUF,Industrial/Warehouse,999-year Leasehold,635.0,Outside Central Region,7,Within 400m,Data centre/specialized use,Standard,True,11.5,10,68.9,18.52,77786.67,7.34,1059764.0,1668.92,Comparable Sales Approach (cross-checked with Income Capitalization),2025-02-12T06:46:43.513364+08:00
SG-COM-M4294I,Industrial/Warehouse,60-year Leasehold,1893.0,Outside Central Region,30,>800m,Logistics/warehousing,Basic,False,7.0,6,93.1,15.21,257336.12,6.59,3904949.0,2062.84,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-25T08:08:22.513364+08:00
SG-COM-LFS139,Business Park/Mixed-Use,999-year Leasehold,8596.6,Outside Central Region,19,400m-800m,Corporate campus (single user),Prime,False,3.7,2,61.3,38.23,1934027.86,5.77,33518680.0,3899.06,Income Capitalization Approach,2026-04-20T17:31:44.513364+08:00
SG-COM-MPU28F,Business Park/Mixed-Use,99-year Leasehold,3764.4,Outside Central Region,12,>800m,Mixed office-industrial,Basic,False,5.6,3,74.1,28.58,765327.7,5.63,13593742.0,3611.13,Income Capitalization Approach,2026-02-16T11:50:21.513364+08:00
SG-COM-MIIFVX,Retail/Shop,Freehold,213.7,Core Central Region,29,Within 400m,F&B anchor,Standard,False,2.9,6,93.5,203.37,390098.48,3.59,10866253.0,50848.17,Income Capitalization Approach,2024-11-06T03:01:41.513364+08:00
SG-COM-PVYX7G,Retail/Shop,99-year Leasehold,203.8,Outside Central Region,12,Within 400m,Convenience/neighbourhood retail,Basic,True,4.1,8,87.8,45.36,77918.93,5.78,1348078.0,6614.71,Income Capitalization Approach,2025-03-28T03:50:40.513364+08:00
SG-COM-8CBTRT,Industrial/Warehouse,99-year Leasehold,1291.6,Rest of Central Region,1,>800m,Data centre/specialized use,Standard,True,8.7,1,95.3,20.4,241058.44,6.79,3550198.0,2748.68,Comparable Sales Approach (cross-checked with Income Capitalization),2024-11-09T10:14:04.513364+08:00
SG-COM-9P4YCP,Business Park/Mixed-Use,999-year Leasehold,1644.2,Outside Central Region,2,400m-800m,Tech/R&D tenants,Basic,True,4.1,6,97.2,35.32,541892.12,5.74,9440629.0,5741.78,Income Capitalization Approach,2024-11-02T06:15:32.513364+08:00
SG-COM-E4N1CM,Business Park/Mixed-Use,Freehold,5984.8,Outside Central Region,13,400m-800m,Mixed office-industrial,Standard,False,5.3,7,85.1,38.06,1860883.64,5.57,33409042.0,5582.32,Income Capitalization Approach,2024-11-24T16:45:39.513364+08:00
SG-COM-26AR5Q,Industrial/Warehouse,99-year Leasehold,653.4,Outside Central Region,22,Within 400m,Data centre/specialized use,Prime,True,8.9,2,85.1,18.08,96511.34,7.18,1344169.0,2057.19,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-26T12:39:37.513364+08:00
SG-COM-KZ286B,Office,Freehold,597.6,Rest of Central Region,14,>800m,SME mixed tenants,Grade C,False,2.8,1,96.5,53.16,294302.61,4.45,6613542.0,11066.84,Income Capitalization Approach,2026-03-05T06:08:43.513364+08:00
SG-COM-3G42IP,Business Park/Mixed-Use,999-year Leasehold,1943.5,Core Central Region,7,400m-800m,Tech/R&D tenants,Standard,True,6.7,8,86.6,80.21,1295991.6,4.38,29588849.0,15224.52,Income Capitalization Approach,2025-03-28T23:03:13.513364+08:00
SG-COM-145MC9,Business Park/Mixed-Use,999-year Leasehold,4152.3,Rest of Central Region,23,Within 400m,Tech/R&D tenants,Standard,True,3.0,10,92.7,59.93,2214542.24,5.19,42669407.0,10276.09,Income Capitalization Approach,2026-08-25T17:25:54.513364+08:00
SG-COM-5HU8L2,Industrial/Warehouse,Freehold,782.7,Outside Central Region,26,>800m,Data centre/specialized use,Basic,False,11.1,5,83.4,13.89,87043.2,7.22,1205584.0,1540.29,Comparable Sales Approach (cross-checked with Income Capitalization),2026-08-28T07:17:16.513364+08:00
SG-COM-R9OF8M,Industrial/Warehouse,999-year Leasehold,2652.5,Outside Central Region,4,Within 400m,Logistics/warehousing,Standard,False,6.8,2,84.4,19.16,411779.36,7.39,5572116.0,2100.7,Comparable Sales Approach (cross-checked with Income Capitalization),2026-04-12T04:45:40.513364+08:00
SG-COM-JHO3MJ,Retail/Shop,99-year Leasehold,490.3,Core Central Region,17,Within 400m,F&B anchor,Standard,True,2.8,7,64.4,296.7,899366.15,3.86,23299641.0,47521.19,Income Capitalization Approach,2025-12-01T12:29:28.513364+08:00
SG-COM-PS3GLZ,Business Park/Mixed-Use,Freehold,1731.1,Core Central Region,6,400m-800m,Tech/R&D tenants,Basic,False,3.3,6,91.9,53.31,814174.66,4.41,18462010.0,10664.9,Income Capitalization Approach,2025-07-13T03:54:07.513364+08:00
SG-COM-P0PE5Y,Office,99-year Leasehold,947.1,Outside Central Region,15,400m-800m,SME mixed tenants,Grade B,True,2.6,1,91.4,30.76,255622.81,4.83,5292398.0,5588.0,Income Capitalization Approach,2025-11-18T19:11:52.513364+08:00
SG-COM-EFM8K5,Industrial/Warehouse,Freehold,7581.4,Rest of Central Region,35,Within 400m,Light manufacturing,Standard,False,11.1,3,88.6,18.97,1223268.23,6.31,19386184.0,2557.07,Comparable Sales Approach (cross-checked with Income Capitalization),2025-04-14T03:14:02.513364+08:00
SG-COM-RHEMIV,Office,Freehold,2610.8,Core Central Region,20,Within 400m,Single major tenant (MNC),Grade C,False,3.2,10,91.8,76.11,1751173.76,3.32,52746198.0,20203.08,Income Capitalization Approach,2026-06-23T05:22:59.513364+08:00
SG-COM-93L78P,Office,60-year Leasehold,3519.6,Core Central Region,0,400m-800m,Multi-tenanted corporates,Grade B,True,2.6,6,93.7,79.08,2503633.73,3.37,74291802.0,21108.02,Income Capitalization Approach,2025-07-05T06:19:39.513364+08:00
SG-COM-RROF6M,Office,99-year Leasehold,498.5,Outside Central Region,2,>800m,Single major tenant (MNC),Grade B,True,3.5,8,61.6,31.81,93773.64,4.56,2056439.0,4125.25,Income Capitalization Approach,2025-02-28T06:20:56.513364+08:00
SG-COM-D9E7EO,Retail/Shop,99-year Leasehold,760.3,Rest of Central Region,19,400m-800m,Fashion & lifestyle mix,Prime,False,4.0,1,96.6,101.36,714660.78,4.6,15536104.0,20434.18,Income Capitalization Approach,2026-08-13T14:44:08.513364+08:00
SG-COM-SIUU5P,Office,99-year Leasehold,647.4,Outside Central Region,9,Within 400m,SME mixed tenants,Grade B,False,3.0,9,57.1,32.49,115300.12,5.16,2234498.0,3451.5,Income Capitalization Approach,2025-04-17T10:56:05.513364+08:00
SG-COM-513WGX,Business Park/Mixed-Use,99-year Leasehold,1176.2,Rest of Central Region,7,>800m,Mixed office-industrial,Standard,False,3.0,8,94.8,47.15,504710.62,4.97,10155143.0,8633.86,Income Capitalization Approach,2024-11-09T10:50:57.513364+08:00
SG-COM-ZNWWXY,Retail/Shop,999-year Leasehold,453.0,Core Central Region,29,400m-800m,F&B anchor,Prime,True,3.4,9,95.2,337.32,1396524.23,4.18,33409671.0,73752.03,Income Capitalization Approach,2026-04-19T05:48:02.513364+08:00
SG-COM-YXLZF6,Industrial/Warehouse,Freehold,2485.1,Outside Central Region,0,>800m,Data centre/specialized use,Basic,True,7.7,7,62.1,18.05,267413.86,7.04,3798492.0,1528.51,Comparable Sales Approach (cross-checked with Income Capitalization),2026-02-01T04:19:24.513364+08:00
SG-COM-2JCFYB,Office,999-year Leasehold,2814.0,Outside Central Region,11,400m-800m,Multi-tenanted corporates,Grade B,True,2.6,10,93.8,34.4,871679.05,4.83,18047185.0,6413.36,Income Capitalization Approach,2025-12-22T20:33:44.513364+08:00
SG-COM-DZRMJS,Office,99-year Leasehold,853.8,Rest of Central Region,15,400m-800m,Multi-tenanted corporates,Grade B,True,2.9,6,87.6,49.93,358503.22,4.21,8515516.0,9973.67,Income Capitalization Approach,2024-09-19T06:02:53.513364+08:00
SG-COM-KCQ7SV,Industrial/Warehouse,Freehold,911.1,Outside Central Region,4,>800m,Data centre/specialized use,Prime,False,9.1,5,92.8,16.0,129868.92,7.17,1811282.0,1988.02,Comparable Sales Approach (cross-checked with Income Capitalization),2025-05-08T10:44:17.513364+08:00
SG-COM-LE0OCL,Industrial/Warehouse,Freehold,1407.6,Outside Central Region,20,400m-800m,Light manufacturing,Prime,False,10.7,7,79.2,21.75,232774.25,7.46,3120298.0,2216.75,Comparable Sales Approach (cross-checked with Income Capitalization),2025-08-01T05:58:39.513364+08:00
SG-COM-B59532,Retail/Shop,999-year Leasehold,193.9,Outside Central Region,13,>800m,F&B anchor,Standard,False,4.2,6,64.4,51.49,61724.53,5.12,1205557.0,6217.42,Income Capitalization Approach,2026-06-06T08:12:32.513364+08:00
SG-COM-QNC7AJ,Industrial/Warehouse,99-year Leasehold,3830.0,Rest of Central Region,29,400m-800m,Data centre/specialized use,Prime,True,12.1,4,91.7,21.43,722539.37,6.36,11360682.0,2966.24,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-28T19:11:59.513364+08:00
SG-COM-PX9S3P,Industrial/Warehouse,999-year Leasehold,8562.9,Outside Central Region,4,>800m,Logistics/warehousing,Standard,True,11.4,8,85.0,15.77,1101901.37,7.26,15177705.0,1772.5,Comparable Sales Approach (cross-checked with Income Capitalization),2025-07-08T16:07:43.513364+08:00
SG-COM-9GOIJ3,Retail/Shop,99-year Leasehold,282.4,Core Central Region,40,>800m,Convenience/neighbourhood retail,Standard,False,3.7,9,74.1,245.55,493280.64,4.12,11972831.0,42396.71,Income Capitalization Approach,2025-04-23T18:42:31.513364+08:00
SG-COM-ZYD78Y,Business Park/Mixed-Use,99-year Leasehold,1751.4,Outside Central Region,8,Within 400m,Corporate campus (single user),Prime,True,3.0,2,89.6,44.46,669782.89,6.0,11163048.0,6373.79,Income Capitalization Approach,2024-09-23T06:40:34.513364+08:00
SG-COM-OCQEX0,Industrial/Warehouse,60-year Leasehold,7098.0,Outside Central Region,29,>800m,Logistics/warehousing,Basic,False,7.9,5,86.6,16.32,963042.1,7.15,13469120.0,1897.59,Comparable Sales Approach (cross-checked with Income Capitalization),2026-08-20T01:37:39.513364+08:00
SG-COM-CJXI4O,Industrial/Warehouse,999-year Leasehold,3460.9,Rest of Central Region,30,400m-800m,Data centre/specialized use,Basic,True,7.2,2,86.7,23.73,683560.75,6.07,11261297.0,3253.86,Comparable Sales Approach (cross-checked with Income Capitalization),2025-04-08T18:16:22.513364+08:00
SG-COM-Y0VWUG,Retail/Shop,99-year Leasehold,617.9,Core Central Region,0,400m-800m,Convenience/neighbourhood retail,Standard,True,3.6,10,88.4,187.55,983464.67,3.86,25478359.0,41233.79,Income Capitalization Approach,2025-03-07T12:54:46.513364+08:00
SG-COM-K6M9U2,Office,Freehold,1784.1,Core Central Region,16,Within 400m,SME mixed tenants,Grade B,True,3.0,6,70.1,91.06,1093291.8,3.44,31781738.0,17813.88,Income Capitalization Approach,2025-10-21T01:08:37.513364+08:00
SG-COM-IGN2YS,Office,Freehold,1089.0,Rest of Central Region,2,>800m,SME mixed tenants,Grade B,True,3.4,8,70.8,53.07,392809.03,4.16,9442525.0,8670.82,Income Capitalization Approach,2026-04-23T17:34:30.513364+08:00
SG-COM-GBEY89,Industrial/Warehouse,60-year Leasehold,12388.2,Outside Central Region,15,>800m,Data centre/specialized use,Standard,True,12.8,6,93.0,15.09,1668981.91,6.55,25480640.0,2056.85,Comparable Sales Approach (cross-checked with Income Capitalization),2025-10-28T18:30:12.513364+08:00
SG-COM-1PZCMI,Industrial/Warehouse,99-year Leasehold,1603.0,Rest of Central Region,22,400m-800m,Logistics/warehousing,Standard,True,6.5,5,91.2,18.75,263148.48,6.56,4011410.0,2502.44,Comparable Sales Approach (cross-checked with Income Capitalization),2024-10-03T01:43:16.513364+08:00
SG-COM-9U720G,Office,99-year Leasehold,1330.2,Outside Central Region,24,>800m,Single major tenant (MNC),Grade B,False,3.5,4,84.6,33.22,358887.36,5.15,6968687.0,5238.83,Income Capitalization Approach,2026-07-25T21:50:52.513364+08:00
SG-COM-CH37Z5,Retail/Shop,60-year Leasehold,517.6,Rest of Central Region,11,Within 400m,F&B anchor,Prime,True,3.5,6,89.9,123.34,550971.5,4.41,12493685.0,24137.72,Income Capitalization Approach,2025-07-20T17:34:20.513364+08:00
SG-COM-C6DG37,Office,Freehold,890.0,Outside Central Region,17,>800m,Multi-tenanted corporates,Grade B,True,2.9,1,88.5,39.72,300340.4,5.0,6006808.0,6749.22,Income Capitalization Approach,2025-11-08T05:16:13.513364+08:00
SG-COM-FM3SOQ,Office,99-year Leasehold,3529.4,Outside Central Region,15,400m-800m,SME mixed tenants,Grade C,True,3.0,2,83.7,30.75,872052.62,5.11,17065609.0,4835.27,Income Capitalization Approach,2026-05-23T19:28:35.513364+08:00
SG-COM-K9SJ68,Business Park/Mixed-Use,99-year Leasehold,1000.0,Core Central Region,2,400m-800m,Tech/R&D tenants,Prime,True,3.6,10,97.5,73.64,689270.4,4.78,14419883.0,14419.88,Income Capitalization Approach,2025-03-01T20:01:48.513364+08:00
SG-COM-C887FM,Retail/Shop,99-year Leasehold,406.4,Outside Central Region,29,Within 400m,Convenience/neighbourhood retail,Basic,False,3.2,7,87.8,51.19,175349.52,5.31,3302251.0,8125.62,Income Capitalization Approach,2025-06-13T17:07:37.513364+08:00
SG-COM-5NPHPR,Office,99-year Leasehold,319.7,Outside Central Region,18,>800m,SME mixed tenants,Grade C,True,3.8,7,94.5,26.15,75843.33,4.93,1538404.0,4812.02,Income Capitalization Approach,2026-03-30T01:49:42.513364+08:00
SG-COM-OIDWC5,Retail/Shop,60-year Leasehold,174.0,Outside Central Region,11,>800m,Convenience/neighbourhood retail,Standard,True,3.6,6,73.4,38.29,46946.36,5.47,858252.0,4932.48,Income Capitalization Approach,2026-06-04T00:18:27.513364+08:00
SG-COM-C8TP4P,Retail/Shop,99-year Leasehold,619.9,Rest of Central Region,19,400m-800m,Convenience/neighbourhood retail,Standard,False,2.7,5,72.2,94.67,406763.94,4.75,8563451.0,13814.25,Income Capitalization Approach,2025-01-28T09:34:07.513364+08:00
SG-COM-ESR6SC,Industrial/Warehouse,99-year Leasehold,840.1,Outside Central Region,34,Within 400m,Data centre/specialized use,Prime,False,12.5,6,83.3,17.12,115014.07,6.91,1664458.0,1981.26,Comparable Sales Approach (cross-checked with Income Capitalization),2024-10-31T21:41:12.513364+08:00
SG-COM-MLIHC1,Business Park/Mixed-Use,99-year Leasehold,1396.0,Rest of Central Region,13,>800m,Corporate campus (single user),Standard,False,4.1,7,76.8,53.06,546116.27,5.26,10382439.0,7437.28,Income Capitalization Approach,2025-05-10T06:31:49.513364+08:00
SG-COM-ONP8Z9,Retail/Shop,Freehold,793.3,Outside Central Region,7,400m-800m,Fashion & lifestyle mix,Standard,True,3.3,2,85.1,64.65,418993.01,5.38,7787974.0,9817.19,Income Capitalization Approach,2026-06-08T20:35:50.513364+08:00
SG-COM-V57SR7,Retail/Shop,99-year Leasehold,521.1,Rest of Central Region,3,400m-800m,Convenience/neighbourhood retail,Standard,True,3.9,9,94.9,99.51,472416.7,4.6,10269928.0,19708.17,Income Capitalization Approach,2026-05-10T15:55:49.513364+08:00
SG-COM-ZNLOJR,Retail/Shop,99-year Leasehold,2000.0,Outside Central Region,12,400m-800m,Fashion & lifestyle mix,Basic,False,3.4,4,90.8,49.55,863834.88,5.22,16548561.0,8274.28,Income Capitalization Approach,2025-11-30T23:04:56.513364+08:00
SG-COM-YZBCWT,Retail/Shop,60-year Leasehold,492.3,Core Central Region,25,400m-800m,Fashion & lifestyle mix,Prime,True,4.0,7,81.5,329.9,1270694.04,3.58,35494247.0,72098.82,Income Capitalization Approach,2026-07-15T18:43:09.513364+08:00
